[12-Feb-2018 00:46:23 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '　' (T_STRING) in /home/ubuntu/workspace/my_app_name/src/Controller/FoodsController.php on line 92
[13-Feb-2018 21:45:07 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '　' (T_STRING) in /home/ubuntu/workspace/my_app_name/src/Controller/FoodsController.php on line 92
[13-Feb-2018 23:47:29 Asia/Tokyo] PHP Parse error:  syntax error, unexpected 'public' (T_PUBLIC), expecting ';' or '{' in /home/ubuntu/workspace/my_app_name/src/Controller/CommentsController.php on line 29
[14-Feb-2018 00:00:54 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 36
[14-Feb-2018 00:01:18 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 36
[14-Feb-2018 00:02:02 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 36
[14-Feb-2018 00:08:58 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 36
[14-Feb-2018 00:12:15 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 36
[14-Feb-2018 00:12:29 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 51
[14-Feb-2018 00:14:41 Asia/Tokyo] PHP Parse error:  syntax error, unexpected end of file in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 60
[14-Feb-2018 00:17:47 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 51
[14-Feb-2018 00:20:42 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 36
[14-Feb-2018 00:23:17 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 36
[14-Feb-2018 00:31:47 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 00:32:19 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 00:33:48 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 00:34:37 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 21:32:21 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 21:34:12 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 21:34:36 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 21:43:01 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 21:45:18 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 21:45:22 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 21:45:24 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 21:45:26 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 21:45:29 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 21:46:43 Asia/Tokyo] PHP Fatal error:  Call to a member function print_r() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 21:47:57 Asia/Tokyo] PHP Fatal error:  Call to a member function var_dump() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 21:48:57 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 21:50:55 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 21:51:01 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 22:01:30 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 22:02:14 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 22:02:16 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 22:09:11 Asia/Tokyo] PHP Fatal error:  Call to undefined method App\Controller\FoodsController::findBySlug() in /home/ubuntu/workspace/my_app_name/src/Controller/FoodsController.php on line 37
[14-Feb-2018 22:09:52 Asia/Tokyo] PHP Fatal error:  Call to undefined method App\Controller\FoodsController::findById() in /home/ubuntu/workspace/my_app_name/src/Controller/FoodsController.php on line 37
[14-Feb-2018 22:09:54 Asia/Tokyo] PHP Fatal error:  Call to undefined method App\Controller\FoodsController::findById() in /home/ubuntu/workspace/my_app_name/src/Controller/FoodsController.php on line 37
[14-Feb-2018 22:09:59 Asia/Tokyo] PHP Fatal error:  Call to undefined method App\Controller\FoodsController::findById() in /home/ubuntu/workspace/my_app_name/src/Controller/FoodsController.php on line 37
[14-Feb-2018 22:10:56 Asia/Tokyo] PHP Fatal error:  Call to undefined method App\Controller\FoodsController::findById() in /home/ubuntu/workspace/my_app_name/src/Controller/FoodsController.php on line 37
[14-Feb-2018 22:10:58 Asia/Tokyo] PHP Fatal error:  Call to undefined method App\Controller\FoodsController::findById() in /home/ubuntu/workspace/my_app_name/src/Controller/FoodsController.php on line 37
[14-Feb-2018 22:11:00 Asia/Tokyo] PHP Fatal error:  Call to undefined method App\Controller\FoodsController::findById() in /home/ubuntu/workspace/my_app_name/src/Controller/FoodsController.php on line 37
[14-Feb-2018 22:11:02 Asia/Tokyo] PHP Fatal error:  Call to undefined method App\Controller\FoodsController::findById() in /home/ubuntu/workspace/my_app_name/src/Controller/FoodsController.php on line 37
[14-Feb-2018 22:11:55 Asia/Tokyo] PHP Fatal error:  Call to undefined method App\Controller\FoodsController::findBySlug() in /home/ubuntu/workspace/my_app_name/src/Controller/FoodsController.php on line 37
[14-Feb-2018 22:14:38 Asia/Tokyo] PHP Fatal error:  Call to a member function findBySlug() on boolean in /home/ubuntu/workspace/my_app_name/src/Controller/FoodsController.php on line 37
[14-Feb-2018 22:35:14 Asia/Tokyo] PHP Fatal error:  Call to a member function autoParagraph() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 23
[14-Feb-2018 23:15:57 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 23:22:57 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 23:23:38 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 23:29:37 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 23:30:06 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 23:30:08 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 23:30:12 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 23:30:49 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 23:31:27 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 23:41:00 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 53
[14-Feb-2018 23:41:16 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 53
[14-Feb-2018 23:41:28 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[14-Feb-2018 23:43:31 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 37
[15-Feb-2018 13:14:28 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '->' (T_OBJECT_OPERATOR) in /home/ubuntu/workspace/my_app_name/src/Controller/FoodsController.php on line 43
[15-Feb-2018 13:16:19 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 24
[15-Feb-2018 13:17:09 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '?>' in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 24
[15-Feb-2018 13:18:43 Asia/Tokyo] PHP Parse error:  syntax error, unexpected end of file in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 66
[15-Feb-2018 13:21:08 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 52
[15-Feb-2018 13:21:28 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '?>' in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 36
[15-Feb-2018 13:21:37 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '?>' in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 36
[15-Feb-2018 13:22:04 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '?>' in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 36
[15-Feb-2018 13:22:28 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 39
[15-Feb-2018 13:23:55 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 56
[15-Feb-2018 13:23:56 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 56
[15-Feb-2018 13:25:58 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 56
[15-Feb-2018 13:26:41 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 56
[15-Feb-2018 13:26:58 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 56
[15-Feb-2018 13:27:19 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 58
[15-Feb-2018 13:27:20 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 58
[15-Feb-2018 13:29:00 Asia/Tokyo] PHP Parse error:  syntax error, unexpected end of file in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 67
[15-Feb-2018 13:29:14 Asia/Tokyo] PHP Parse error:  syntax error, unexpected end of file in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 67
[15-Feb-2018 17:15:47 Asia/Tokyo] PHP Fatal error:  Call to a member function format() on null in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 39
[15-Feb-2018 18:55:31 Asia/Tokyo] PHP Parse error:  syntax error, unexpected ']', expecting identifier (T_STRING) or variable (T_VARIABLE) or '{' or '$' in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 58
[15-Feb-2018 20:23:41 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '}' in /home/ubuntu/workspace/my_app_name/src/Controller/FoodsController.php on line 41
[15-Feb-2018 20:23:43 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '}' in /home/ubuntu/workspace/my_app_name/src/Controller/FoodsController.php on line 41
[16-Feb-2018 00:28:32 Asia/Tokyo] PHP Fatal error:  Call to a member function find() on boolean in /home/ubuntu/workspace/my_app_name/src/Controller/InformationController.php on line 18
[16-Feb-2018 00:36:10 Asia/Tokyo] PHP Fatal error:  Call to undefined method App\Controller\InformationController::link() in /home/ubuntu/workspace/my_app_name/src/Controller/InformationController.php on line 17
[16-Feb-2018 01:07:38 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '=', expecting ')' in /home/ubuntu/workspace/my_app_name/src/Template/Information/index.ctp on line 1
[16-Feb-2018 01:08:30 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '=', expecting ')' in /home/ubuntu/workspace/my_app_name/src/Template/Information/index.ctp on line 1
[16-Feb-2018 18:42:41 Asia/Tokyo] PHP Fatal error:  Call to undefined function App\Controller\find() in /home/ubuntu/workspace/my_app_name/src/Controller/FoodsController.php on line 40
[20-Feb-2018 19:01:58 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '=>' (T_DOUBLE_ARROW), expecting ']' in /home/ubuntu/workspace/my_app_name/src/Template/Ranking/index.ctp on line 4
[20-Feb-2018 19:02:44 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '=>' (T_DOUBLE_ARROW), expecting ']' in /home/ubuntu/workspace/my_app_name/src/Template/Ranking/index.ctp on line 4
[20-Feb-2018 19:02:48 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '=>' (T_DOUBLE_ARROW), expecting ']' in /home/ubuntu/workspace/my_app_name/src/Template/Ranking/index.ctp on line 4
[20-Feb-2018 19:02:54 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '=>' (T_DOUBLE_ARROW), expecting ']' in /home/ubuntu/workspace/my_app_name/src/Template/Ranking/index.ctp on line 4
[20-Feb-2018 19:03:21 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '=>' (T_DOUBLE_ARROW), expecting ']' in /home/ubuntu/workspace/my_app_name/src/Template/Ranking/index.ctp on line 4
[20-Feb-2018 19:32:53 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '=>' (T_DOUBLE_ARROW), expecting ']' in /home/ubuntu/workspace/my_app_name/src/Template/Ranking/index.ctp on line 7
[20-Feb-2018 19:34:10 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '=>' (T_DOUBLE_ARROW), expecting ']' in /home/ubuntu/workspace/my_app_name/src/Template/Ranking/index.ctp on line 7
[20-Feb-2018 19:34:17 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '=>' (T_DOUBLE_ARROW), expecting ']' in /home/ubuntu/workspace/my_app_name/src/Template/Ranking/index.ctp on line 7
[20-Feb-2018 19:34:17 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '=>' (T_DOUBLE_ARROW), expecting ']' in /home/ubuntu/workspace/my_app_name/src/Template/Ranking/index.ctp on line 7
[20-Feb-2018 19:57:16 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '$this' (T_VARIABLE) in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 17
[20-Feb-2018 19:57:56 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '$this' (T_VARIABLE) in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 17
[20-Feb-2018 19:58:02 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '$this' (T_VARIABLE) in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 17
[20-Feb-2018 19:58:04 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '$this' (T_VARIABLE) in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 17
[20-Feb-2018 19:58:22 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '$this' (T_VARIABLE) in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 17
[20-Feb-2018 19:58:24 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '$this' (T_VARIABLE) in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 17
[20-Feb-2018 20:00:03 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '$this' (T_VARIABLE) in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 17
[20-Feb-2018 20:00:17 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '$this' (T_VARIABLE) in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 17
[20-Feb-2018 20:00:27 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '$this' (T_VARIABLE) in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 17
[20-Feb-2018 20:01:00 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '$this' (T_VARIABLE) in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 17
[20-Feb-2018 20:01:12 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '$this' (T_VARIABLE) in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 17
[20-Feb-2018 20:01:50 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '$this' (T_VARIABLE) in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 17
[20-Feb-2018 20:02:11 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '$this' (T_VARIABLE) in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 17
[20-Feb-2018 20:02:46 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '$this' (T_VARIABLE) in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 17
[20-Feb-2018 20:02:52 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '$this' (T_VARIABLE) in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 17
[20-Feb-2018 20:03:09 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '$this' (T_VARIABLE) in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 17
[20-Feb-2018 20:03:11 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '$this' (T_VARIABLE) in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 17
[20-Feb-2018 20:03:33 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '}' in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 18
[20-Feb-2018 20:03:48 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '$this' (T_VARIABLE) in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 17
[20-Feb-2018 20:05:24 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '$this' (T_VARIABLE) in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 17
[20-Feb-2018 20:05:55 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '}' in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 18
[20-Feb-2018 20:06:08 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '}' in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 18
[20-Feb-2018 20:06:17 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '}' in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 18
[20-Feb-2018 20:06:20 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '}' in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 18
[20-Feb-2018 20:19:46 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '}' in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 26
[20-Feb-2018 20:40:26 Asia/Tokyo] PHP Fatal error:  Call to a member function find() on boolean in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 23
[20-Feb-2018 20:41:11 Asia/Tokyo] PHP Fatal error:  Call to a member function find() on boolean in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 23
[20-Feb-2018 20:41:16 Asia/Tokyo] PHP Fatal error:  Call to a member function find() on boolean in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 23
[20-Feb-2018 20:41:20 Asia/Tokyo] PHP Fatal error:  Call to a member function find() on boolean in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 23
[20-Feb-2018 21:37:27 Asia/Tokyo] PHP Parse error:  syntax error, unexpected ',' in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 27
[20-Feb-2018 21:37:28 Asia/Tokyo] PHP Parse error:  syntax error, unexpected ',' in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 27
[20-Feb-2018 21:37:31 Asia/Tokyo] PHP Parse error:  syntax error, unexpected ',' in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 27
[20-Feb-2018 21:37:50 Asia/Tokyo] PHP Parse error:  syntax error, unexpected ',' in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 27
[20-Feb-2018 22:17:14 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '?>' in /home/ubuntu/workspace/my_app_name/src/Template/Ranking/index.ctp on line 16
[20-Feb-2018 22:17:44 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '?>' in /home/ubuntu/workspace/my_app_name/src/Template/Ranking/index.ctp on line 16
[20-Feb-2018 22:35:14 Asia/Tokyo] PHP Parse error:  syntax error, unexpected 'id1' (T_STRING), expecting ']' in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 22
[20-Feb-2018 22:35:14 Asia/Tokyo] PHP Parse error:  syntax error, unexpected 'id1' (T_STRING), expecting ']' in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 22
[20-Feb-2018 22:35:59 Asia/Tokyo] PHP Parse error:  syntax error, unexpected ''];' (T_CONSTANT_ENCAPSED_STRING), expecting ']' in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 25
[20-Feb-2018 22:36:29 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '}' in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 27
[20-Feb-2018 22:36:57 Asia/Tokyo] PHP Parse error:  syntax error, unexpected end of file, expecting function (T_FUNCTION) in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 32
[20-Feb-2018 22:37:10 Asia/Tokyo] PHP Fatal error:  Class 'App\Controller\Hash' not found in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 25
[20-Feb-2018 22:45:20 Asia/Tokyo] PHP Fatal error:  Class 'App\Controller\Hash' not found in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 28
[20-Feb-2018 22:45:21 Asia/Tokyo] PHP Fatal error:  Class 'App\Controller\Hash' not found in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 28
[20-Feb-2018 22:45:29 Asia/Tokyo] PHP Fatal error:  Class 'App\Controller\Hash' not found in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 28
[20-Feb-2018 22:45:37 Asia/Tokyo] PHP Fatal error:  Class 'App\Controller\Hash' not found in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 28
[20-Feb-2018 22:45:49 Asia/Tokyo] PHP Fatal error:  Call to undefined function App\Controller\　　　　pr() in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 28
[20-Feb-2018 22:45:57 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '}' in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 29
[20-Feb-2018 22:46:22 Asia/Tokyo] PHP Fatal error:  Call to undefined function App\Controller\　　　pr() in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 28
[20-Feb-2018 23:16:12 Asia/Tokyo] PHP Parse error:  syntax error, unexpected '?>' in /home/ubuntu/workspace/my_app_name/src/Template/Ranking/index.ctp on line 17
[22-Feb-2018 00:01:15 Asia/Tokyo] PHP Fatal error:  Call to undefined function App\Controller\loadCompnnent() in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 21
[22-Feb-2018 00:01:24 Asia/Tokyo] PHP Fatal error:  Call to a member function loadCompnnent() on boolean in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 21
[22-Feb-2018 00:01:27 Asia/Tokyo] PHP Fatal error:  Call to a member function loadCompnnent() on boolean in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 21
[22-Feb-2018 00:01:40 Asia/Tokyo] PHP Fatal error:  Call to undefined method App\Controller\RankingController::loadCompnnent() in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 21
[22-Feb-2018 00:01:43 Asia/Tokyo] PHP Fatal error:  Call to undefined method App\Controller\RankingController::loadCompnnent() in /home/ubuntu/workspace/my_app_name/src/Controller/RankingController.php on line 21
[22-Feb-2018 00:04:55 Asia/Tokyo] PHP Fatal error:  Call to undefined method Cake\ORM\ResultSet::alias() in /home/ubuntu/workspace/my_app_name/vendor/cakephp/cakephp/src/Datasource/Paginator.php on line 169
[22-Feb-2018 00:05:25 Asia/Tokyo] PHP Fatal error:  Call to undefined method Cake\ORM\ResultSet::alias() in /home/ubuntu/workspace/my_app_name/vendor/cakephp/cakephp/src/Datasource/Paginator.php on line 169
[22-Feb-2018 00:05:33 Asia/Tokyo] PHP Fatal error:  Call to undefined method Cake\ORM\ResultSet::alias() in /home/ubuntu/workspace/my_app_name/vendor/cakephp/cakephp/src/Datasource/Paginator.php on line 169
[22-Feb-2018 03:22:01 Asia/Tokyo] PHP Fatal error:  Call to a member function has() on null in /home/ubuntu/workspace/my_app_name/src/Template/Ranking/index.ctp on line 21
[22-Feb-2018 04:21:42 Asia/Tokyo] PHP Parse error:  syntax error, unexpected ']', expecting identifier (T_STRING) or variable (T_VARIABLE) or '{' or '$' in /home/ubuntu/workspace/my_app_name/src/Template/Foods/view.ctp on line 46
